,UID,school,eduction_level,education_type,job_title,No_Year_Wor_Experience,YearsWork,work_location,tuition,Blockchain,Cloud_computing,Analytical_reasoning,Artificial_Intelligence,UX_design,Business_analysis,Affiliate_marketing,Sales,Scientific_computing,Video_production,Persuasion,Collaboration,Adaptability,Emotional_Intelligence,Microsoft_Office,Microsoft_Excel,Visual_Basic,Python,R,SQL,Java,Public_Speaking,Cert_Amazon_Web_Services_Essential_Training,Cert_Scrum_Basics,Cert_Time_Management_Fundamentals,Cert_Online_Marketing_Foundations,Cert_Project_Management_Foundations,Cert_Body_Language_for_Leaders,Cert_Excel_Essential_Training,Cert_AWS_Certified_Advanced_Networking,Cert_Programming_Foundations,Cert_Project_Management_Professional,Cert_Git_Essential_Training,Cert_Microsoft_Certified__Azure_Fundamentals,Cert_Developing_Executive_Presence,Cert_Online_Marketing_Foundations.1,Cert_Strategic_Thinking,Count,numbersofjob,jobgrowth,salary,salarygrowth
1831,1831,Cygep de Saint-Laurent,Master's,Military technologies and applied Sciences,Senior Full Stack Developer,2,2 years,Alberta,20500,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,93900,-4.12,146050,146050
1832,1832,Concordia University,Bachelor's,Communications technologies/technicians and support services,IOT Software Development Engineer,6,6 years,Ontario,58500,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,65500,7.32,71425,71425
1833,1833,Niagara College,Bachelor's,"Communication, journalism and related programs",Applied Scientist,7,7 years,Northwest Territories,26000,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,22900,1.16,49150,49150
1834,1834,University of Western Ontario,Doctoral,"Parks, recreation, leisure and fitness studies",Deep Learning Workload Optimization Engineer,8,8 years,Alberta,20000,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,60900,-2.36,121300,121300
1835,1835,New Brunswick Bible Institute,Master's,Science technologies/technicians,Game Network Engineer,5,5 years,Ontario,30000,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,23300,-2.36,51925,51925
1836,1836,Vancouver Institute of Media Arts,Bachelor's,Public administration and social service professions,Information Security Engineer,9,9 years,Saskatchewan,52500,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,28100,-0.6,61225,61225
1837,1837,University de Sherbrooke,Associate,"Agriculture, agriculture operations and related Sciences",Data Engineer - Devices Central Engagement,8,8 years,Nunavut,68000,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,63900,-1.48,61000,61000
1838,1838,Queen's University,Bachelor's,"Dental, medical and veterinary residency programs",Senior Gameplay Engineer,4,4 years,Manitoba,44000,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,6500,-4.12,124300,124300
1839,1839,Wilfrid Laurier University,Bachelor's,"Parks, recreation, leisure and fitness studies",Senior Gameplay Engineer,6,6 years,New Brunswick,23000,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,5300,2.92,144250,144250
1840,1840,Native Education College,Bachelor's,Legal professions and studies,Linux Platform Software Engineer,3,3 years,British Columbia,21000,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,75700,12.6,77950,77950
1841,1841,Dalhousie University,Associate,Physical Sciences,"Integration Engineer, Developer Relations",2,2 years,New Brunswick,72000,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,52900,-5,106000,106000
1842,1842,New Brunswick Bible Institute,Master's,Military technologies and applied Sciences,Senior Full Stack Developer,4,4 years,Saskatchewan,50000,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,13700,6.44,46450,46450
1843,1843,New Brunswick Bible Institute,Doctoral,Multidisciplinary/interdisciplinary studies,Cloud Software Development Engineer,4,4 years,Prince Edward Island,60000,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,51900,16.12,140575,140575
1844,1844,McMaster University,Master's,French language and literature/letters,iOS Engineer,10,10 years,Northwest Territories,43000,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,25300,4.68,86650,86650
1845,1845,Wilfrid Laurier University,Master's,Engineering technologies and engineering-related fields,Cloud Software Development Engineer,1,1 years,Alberta,41500,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,46100,9.08,50200,50200
1846,1846,Carleton University,Master's,Family and consumer Sciences,Machine Learning Engineer,6,6 years,Manitoba,68000,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,60700,2.92,68500,68500
1847,1847,Cygep de Saint-Laurent,Associate,Public administration and social service professions,Deep Learning Backend Engine Software Developer,8,8 years,British Columbia,56500,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,88900,9.08,92275,92275
1848,1848,University de Montryal,Associate,Education,Cloud Software Development Engineer,4,4 years,Prince Edward Island,73000,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,51900,16.12,140575,140575
1849,1849,"University de Guelph, Campus d'Alfred",Doctoral,"Dental, medical and veterinary residency programs",Cloud Software Development Engineer,1,1 years,Prince Edward Island,21000,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,51900,16.12,140575,140575
1850,1850,Queen's University,Doctoral,Multidisciplinary/interdisciplinary studies,Senior Gameplay Engineer,6,6 years,Nunavut,42000,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,47300,11.72,92050,92050
1851,1851,University de Sherbrooke,Doctoral,Precision production,IOT Software Development Engineer,2,2 years,Saskatchewan,56500,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,99700,-0.6,41500,41500
1852,1852,Cygep de Saint-Laurent,Master's,Mechanic and repair technologies/technicians,IOT Software Development Engineer,4,4 years,Alberta,38500,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,25700,16.12,44125,44125
1853,1853,Cygep de Saint-Laurent,Associate,"Aboriginal and foreign languages, literatures and linguistics","Data Engineer, Natural Language Processing (NLP)",2,2 years,Nunavut,27000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,33700,19.64,56575,56575
1854,1854,University de Montryal,Master's,Library Science,Quality Assurance Engineer,4,4 years,New Brunswick,56000,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,73300,9.08,96025,96025
1855,1855,University of Guelph,Associate,"Military Science, leadership and operational art",Applied Scientist,1,1 years,Prince Edward Island,65500,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,73700,8.2,50875,50875
1856,1856,Wilfrid Laurier University,Associate,Construction trades,Games UI Engineer,8,8 years,Nova Scotia,44500,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,68900,17.88,141550,141550
1857,1857,University of Western Ontario,Master's,"Communication, journalism and related programs",Mobile Software Development,10,10 years,Nova Scotia,58000,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,9900,16.12,45925,45925
1858,1858,University of Alberta,Doctoral,Visual and performing arts,Full Stack Developer,3,3 years,Manitoba,36000,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,96700,-3.24,131425,131425
1859,1859,York University,Bachelor's,Construction trades,Information Security Engineer,5,5 years,Nova Scotia,55500,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,39100,17.88,79000,79000
1860,1860,"University de Guelph, Campus d'Alfred",Master's,"Communication, journalism and related programs",Prototyping Data Engineer,7,7 years,New Brunswick,73000,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,24100,0.28,106450,106450
1861,1861,Cygep de Saint-Hyacinthe,Master's,Engineering,Robotics Mechatronic Engineer,3,3 years,Ontario,42000,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,65100,-2.36,70525,70525
1862,1862,McMaster University,Bachelor's,Visual and performing arts,IOT Software Development Engineer,6,6 years,New Brunswick,50500,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,32500,6.44,82900,82900
1863,1863,New Brunswick Bible Institute,Master's,"Aboriginal and foreign languages, literatures and linguistics",Games UI Engineer,5,5 years,New Brunswick,46000,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,55500,19.64,79750,79750
1864,1864,Saint Mary's University,Doctoral,History,"Integration Engineer, Developer Relations",2,2 years,Yukon,51500,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,42300,-0.6,85675,85675
1865,1865,York University,Doctoral,Library Science,Senior Gameplay Engineer,5,5 years,Nunavut,26000,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,47300,11.72,92050,92050
1866,1866,HEC Montryal,Bachelor's,"Parks, recreation, leisure and fitness studies","Integration Engineer, Developer Relations",3,3 years,Alberta,72500,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,5100,0.28,74200,74200
1867,1867,College of the New Caledonia,Associate,Mechanic and repair technologies/technicians,Deep Learning Workload Optimization Engineer,6,6 years,Nunavut,29500,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,29300,0.28,67750,67750
1868,1868,Cygep de la Gaspysie et des Îles,Associate,Psychology,Linux Platform Software Engineer,9,9 years,Ontario,48500,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,92100,8.2,137950,137950
1869,1869,University de Sherbrooke,Bachelor's,Public administration and social service professions,Game Network Engineer,6,6 years,Northwest Territories,60500,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,26900,13.48,67375,67375
1870,1870,Brock University,Doctoral,Architecture and related services,Data Engineer - Devices Central Engagement,3,3 years,Quebec,74500,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,86500,-0.6,66475,66475
1871,1871,University of Alberta,Associate,Mechanic and repair technologies/technicians,Applied Scientist,7,7 years,British Columbia,49500,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,12100,2.04,149800,149800
1872,1872,Vancouver Island University,Master's,Engineering technologies and engineering-related fields,Data Engineer - Devices Central Engagement,10,10 years,Yukon,51000,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,43900,7.32,55675,55675
1873,1873,Vancouver Institute of Media Arts,Associate,Family and consumer Sciences,Deep Learning Workload Optimization Engineer,4,4 years,New Brunswick,64500,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,57900,8.2,62500,62500
1874,1874,Ryerson University,Doctoral,Mechanic and repair technologies/technicians,IOT Software Development Engineer,2,2 years,Ontario,52500,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,65500,7.32,71425,71425
1875,1875,Niagara College,Bachelor's,Mechanic and repair technologies/technicians,Games UI Engineer,8,8 years,Alberta,30000,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,65300,-3.24,40600,40600
1876,1876,Niagara College,Bachelor's,Engineering technologies and engineering-related fields,Robotics Mechatronic Engineer,4,4 years,Nunavut,40500,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,89900,7.32,128125,128125
1877,1877,Dalhousie University,Doctoral,Security and protective services,Game Engineer - AI,2,2 years,Nunavut,42500,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,59700,9.08,97825,97825
1878,1878,University of Windsor,Bachelor's,Theology and religious vocations,Director of Engineering,7,7 years,Yukon,32000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,16700,17.88,140125,140125
1879,1879,University du Quybec à Rimouski (UQAR),Bachelor's,Family and consumer Sciences,Data Engineer - Devices Central Engagement,5,5 years,Newfoundland and Labrador,31500,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,5500,10.84,78175,78175
1880,1880,"University de Guelph, Campus d'Alfred",Master's,"Military Science, leadership and operational art",Games UI Engineer,9,9 years,New Brunswick,56000,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,55500,19.64,79750,79750
1881,1881,McMaster University,Bachelor's,"Dental, medical and veterinary residency programs",Games UI Engineer,6,6 years,British Columbia,31500,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,45500,15.24,122575,122575
1882,1882,University de Montryal,Doctoral,"Area, ethnic, cultural, gender, and group studies",Machine Learning Engineer,4,4 years,British Columbia,31000,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,37700,-1.48,149200,149200
1883,1883,HEC Montryal,Master's,"Communication, journalism and related programs",Full Stack Developer,2,2 years,Yukon,57000,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,96500,11.72,76600,76600
1884,1884,New Brunswick Bible Institute,Bachelor's,Social Sciences,Full Stack Developer,6,6 years,Alberta,69000,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,33900,17,115450,115450
1885,1885,Huron University College,Doctoral,Social Sciences,Cloud Software Development Engineer,7,7 years,Saskatchewan,64500,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,79100,17,142750,142750
1886,1886,University of Toronto,Bachelor's,Psychology,Robotics Mechatronic Engineer,7,7 years,New Brunswick,32500,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,23100,16.12,105775,105775
1887,1887,University de Montryal,Bachelor's,Biological and biomedical Sciences,Deep Learning Backend Engine Developer,9,9 years,Ontario,76000,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,35500,-1.48,90550,90550
1888,1888,Queen's University,Master's,Visual and performing arts,IOT Software Development Engineer,6,6 years,Prince Edward Island,27000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,86900,2.92,97300,97300
1889,1889,Brock University,Associate,Biological and biomedical Sciences,Programmer Analyst,6,6 years,Northwest Territories,60500,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,98300,1.16,56950,56950
1890,1890,Vancouver Island University,Associate,Public administration and social service professions,Information Security Engineer,7,7 years,Yukon,26500,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,81500,9.96,54025,54025
1891,1891,University of Windsor,Doctoral,Multidisciplinary/interdisciplinary studies,Prototyping Data Engineer,3,3 years,Newfoundland and Labrador,33500,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,71100,9.08,45175,45175
1892,1892,University of Windsor,Doctoral,Construction trades,Linux Platform Software Engineer,3,3 years,Northwest Territories,49500,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,48300,16.12,96775,96775
1893,1893,University of Alberta,Bachelor's,Legal professions and studies,Data Engineer - Devices Central Engagement,2,2 years,Newfoundland and Labrador,58000,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,5500,10.84,78175,78175
1894,1894,McMaster University,Doctoral,Philosophy and religious studies,Deep Learning Backend Engine Software Developer,3,3 years,Manitoba,36000,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,64900,16.12,98275,98275
1895,1895,University of Toronto,Doctoral,Social Sciences,IOT Software Development Engineer,3,3 years,Nunavut,61500,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,87100,-3.24,103450,103450
1896,1896,HEC Montryal,Doctoral,Architecture and related services,"Data Engineer, Natural Language Processing (NLP)",6,6 years,Saskatchewan,71500,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,38500,-3.24,74275,74275
1897,1897,York University,Master's,Computer and information Sciences and support services,Games UI Engineer,9,9 years,Northwest Territories,67000,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,24100,1.16,106600,106600
1898,1898,New Brunswick Bible Institute,Master's,"Agriculture, agriculture operations and related Sciences",Cloud Software Development Engineer,7,7 years,British Columbia,66500,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,79100,-3.24,147925,147925
1899,1899,University of Guelph,Associate,"Military Science, leadership and operational art",Deep Learning Backend Engine Developer,6,6 years,New Brunswick,22000,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,51700,15.24,143575,143575
1900,1900,Ryerson University,Doctoral,Multidisciplinary/interdisciplinary studies,Programmer Analyst,6,6 years,Nunavut,51000,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,60300,7.32,56125,56125
1901,1901,University of Waterloo,Doctoral,"Business, management, marketing and related support services",IOT Software Development Engineer,1,1 years,British Columbia,72500,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,56300,8.2,43600,43600
1902,1902,Dalhousie University,Associate,Architecture and related services,Linux Platform Software Engineer,2,2 years,Saskatchewan,41500,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,43300,7.32,43075,43075
1903,1903,University of Western Ontario,Master's,Visual and performing arts,Cloud Software Development Engineer,5,5 years,Saskatchewan,23000,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,79100,17,142750,142750
1904,1904,University of Alberta,Master's,English language and literature/letters,Games UI Engineer,6,6 years,British Columbia,71000,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,45500,15.24,122575,122575
1905,1905,Vancouver Island University,Doctoral,Computer and information Sciences and support services,"Integration Engineer, Developer Relations",9,9 years,New Brunswick,53000,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,52900,-5,106000,106000
1906,1906,University du Quybec à Rimouski (UQAR),Master's,Engineering technologies and engineering-related fields,Programmer Analyst,5,5 years,Nunavut,31000,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,60300,7.32,56125,56125
1907,1907,New Brunswick Bible Institute,Bachelor's,Security and protective services,"Data Engineer, Natural Language Processing (NLP)",6,6 years,New Brunswick,70500,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,90500,8.2,72175,72175
1908,1908,Simon Fraser University,Doctoral,English language and literature/letters,Deep Learning Workload Optimization Engineer,8,8 years,Nunavut,46000,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,29300,0.28,67750,67750
1909,1909,Wilfrid Laurier University,Master's,Psychology,Applied Scientist,6,6 years,Manitoba,79500,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,63100,11.72,116350,116350
1910,1910,University de Sherbrooke,Master's,"Communication, journalism and related programs",Machine Learning Engineer,1,1 years,Saskatchewan,31000,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,12700,-0.6,80125,80125
1911,1911,Cygep de Saint-Laurent,Master's,Natural resources and conservation,Senior Full Stack Developer,10,10 years,Nova Scotia,32500,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,77900,9.96,91150,91150
1912,1912,University du Quybec à Rimouski (UQAR),Master's,French language and literature/letters,Games UI Engineer,7,7 years,New Brunswick,40000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,55500,19.64,79750,79750
1913,1913,Huron University College,Master's,Psychology,Game Engineer - AI,6,6 years,Yukon,55000,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,83700,10.84,149200,149200
1914,1914,Brescia University College,Bachelor's,Engineering,Applied Scientist,9,9 years,British Columbia,35000,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,12100,2.04,149800,149800
1915,1915,University of Toronto,Bachelor's,Military technologies and applied Sciences,Applied Scientist,7,7 years,Saskatchewan,56500,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,25700,2.92,91300,91300
1916,1916,Huron University College,Bachelor's,Library Science,Full Stack Developer,5,5 years,Nunavut,62500,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,49100,11.72,86875,86875
1917,1917,Carleton University,Doctoral,Visual and performing arts,Senior Full Stack Developer,10,10 years,Yukon,71000,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,43700,14.36,63700,63700
1918,1918,Brescia University College,Master's,Physical Sciences,Senior Full Stack Developer,5,5 years,Newfoundland and Labrador,38500,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,60700,7.32,80350,80350
1919,1919,Vancouver Institute of Media Arts,Doctoral,English language and literature/letters,Programmer Analyst,6,6 years,Yukon,59000,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,62300,1.16,53875,53875
1920,1920,Cygep de Saint-Hyacinthe,Master's,Legal professions and studies,Prototyping Data Engineer,6,6 years,Newfoundland and Labrador,72500,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,71100,9.08,45175,45175
